,method,auc,xmin,xmax,x_occluded_fraction,f_remaining,imputer_pf,auc_diff,auc_normalized,auc_diff_normalized,auc_baseline,model,n_superpixel,identifier_exp
256,zennit,0.17567562747228682,0.0,0.8918542729591842,"[0.00000000e+00 1.79368622e-04 5.37906569e-04 1.07621173e-03
 1.97292198e-03 3.58717315e-03 6.81574192e-03 1.25558036e-02
 2.31378880e-02 4.26870084e-02 7.85457855e-02 1.44247050e-01
 2.65035276e-01 4.86954852e-01 8.91854273e-01]","[0.7595018  0.76009376 0.75525781 0.74560978 0.73681326 0.7178647
 0.69957765 0.66829482 0.64177247 0.60095046 0.49163505 0.39007836
 0.24086442 0.09110382 0.02861823]",ColorHistogram,0.030111359543080363,1.2068595540062392,0.20685955400623923,0.14556426792920646,timm_resnet50,5000,36
98,zennit,0.17822935594813408,0.0,1.0,"[0.         0.00204487 0.00405579 0.00606226 0.0100667  0.01812879
 0.02819801 0.04423317 0.06820133 0.10827241 0.16859926 0.26546144
 0.41346494 0.64898325 1.        ]","[6.90528001e-01 6.92718795e-01 6.85185094e-01 6.80687981e-01
 6.82052503e-01 6.65978029e-01 6.45027112e-01 6.20327145e-01
 5.74117193e-01 5.03940344e-01 4.27251893e-01 2.75362395e-01
 1.11721144e-01 3.16793601e-02 1.69306075e-04]",diffusion,-0.309730544733855,0.36525410325527724,-0.6347458967447227,0.4879599006819891,ResNet50,500,14
63,zennit,0.17863250630367694,0.0,1.0,"[0.         0.00952846 0.01922905 0.02897846 0.04850081 0.06805246
 0.09749688 0.12695824 0.1858516  0.25486275 0.36384546 0.50291746
 0.7032754  1.        ]","[6.90528001e-01 6.76933402e-01 6.65381696e-01 6.45456331e-01
 6.14828300e-01 5.74648322e-01 5.33587852e-01 4.76275233e-01
 3.77911588e-01 2.93448274e-01 1.64575357e-01 7.49327636e-02
 2.66890949e-02 1.61604272e-04]",diffusion,-0.2653132279816075,0.4023746429082382,-0.5976253570917618,0.44394573428528444,ResNet50,100,9
92,gradients_nt,0.17955514348801252,0.0,1.0,"[0.         0.00198993 0.0039768  0.00599038 0.00997755 0.01796231
 0.02795825 0.04393209 0.06797579 0.1080601  0.16835658 0.26523046
 0.41346607 0.65028745 1.        ]","[0.690528   0.68950811 0.69113496 0.68636203 0.67399231 0.65618196
 0.65334028 0.64953457 0.60282295 0.53916562 0.4165052  0.26766428
 0.11343686 0.02978883 0.00080728]",cv2,-0.17171579326779543,0.5111585522739485,-0.4888414477260515,0.35127093675580795,ResNet50,500,13
54,gradients,0.18038997775972948,0.0,1.0,"[0.         0.0099913  0.01994845 0.02987139 0.04983844 0.0695656
 0.09918374 0.12885623 0.18829095 0.25788378 0.36743277 0.50689586
 0.70664906 1.        ]","[0.690528   0.64701306 0.62964585 0.61072294 0.57232143 0.54395498
 0.499863   0.44366903 0.36786676 0.30623673 0.17149143 0.09387684
 0.02912464 0.00080728]",ConstantValueImputer,-0.02663538718145994,0.8713423971549266,-0.12865760284507344,0.20702536494118942,ResNet50,100,7
175,zennit,0.1810159381441043,0.0,1.0,"[0.         0.00974789 0.01953597 0.0293477  0.04914029 0.06887164
 0.0982966  0.12769106 0.18706287 0.25645754 0.3656917  0.50520162
 0.70566506 1.        ]","[7.59501803e-01 7.17492558e-01 6.97819833e-01 6.62723762e-01
 6.33027182e-01 5.90534290e-01 5.51161755e-01 4.86812373e-01
 3.94172752e-01 2.70228505e-01 1.54057557e-01 7.72590013e-02
 2.83208018e-02 2.76433859e-05]",TrainSet,-0.12203036763276551,0.5973210519100822,-0.4026789480899178,0.3030463057768698,timm_resnet50,100,25
57,gradients_nt,0.18194523148276534,0.0,1.0,"[0.         0.00978164 0.01945738 0.02920573 0.04884267 0.0684943
 0.0980221  0.12726536 0.18625651 0.25535243 0.36379232 0.50316871
 0.70357827 1.        ]","[0.690528   0.67623125 0.65645067 0.65170877 0.63551934 0.6068916
 0.57620034 0.51715207 0.38668422 0.29630304 0.15891895 0.05685104
 0.03360113 0.00080728]",cv2,-0.11812898413815578,0.6063341067351611,-0.39366589326483886,0.3000742156209211,ResNet50,100,8
41,random,0.1828377641311258,0.0,1.0,"[0.         0.00998027 0.02004378 0.02995031 0.05003707 0.0701039
 0.0999147  0.12994944 0.18995569 0.25998452 0.37005381 0.51032359
 0.71053598 1.        ]","[6.90528001e-01 6.76223820e-01 6.71159326e-01 6.64354834e-01
 6.47754239e-01 5.99722913e-01 5.76992387e-01 5.25606156e-01
 4.19672551e-01 3.01543224e-01 1.75713583e-01 4.62948277e-02
 1.11381377e-02 1.29317315e-04]",TrainSet,0.0,1.0,0.0,0.1828377641311258,ResNet50,100,5
263,zennit,0.1830973662010845,0.0,0.8918542729591842,"[0.00000000e+00 1.79368622e-04 5.37906569e-04 1.07621173e-03
 1.97292198e-03 3.58717315e-03 6.81574192e-03 1.25558036e-02
 2.31378880e-02 4.26870084e-02 7.85457855e-02 1.44247050e-01
 2.65035276e-01 4.86954852e-01 8.91854273e-01]","[0.7595018  0.75948924 0.75859293 0.75402689 0.73808488 0.7262362
 0.70624519 0.67478195 0.64130389 0.61255971 0.50310461 0.41206624
 0.26149446 0.09632848 0.02461682]",ConstantValueImputer,0.010866727701876744,1.0630940452672522,0.06309404526725208,0.17223063849920775,timm_resnet50,5000,37
257,gradients_nt,0.18420706141656287,0.0,0.8943071720875849,"[0.00000000e+00 1.79368622e-04 5.38105867e-04 1.07621173e-03
 1.97305485e-03 3.58737245e-03 6.81474543e-03 1.25533456e-02
 2.31349649e-02 4.26809630e-02 7.85518973e-02 1.44364570e-01
 2.65378999e-01 4.87726868e-01 8.94307172e-01]","[0.7595018  0.75903067 0.75590968 0.75404144 0.74605052 0.74185289
 0.72864424 0.70944075 0.68885789 0.65455288 0.58176375 0.4411931
 0.27353144 0.07761772 0.0029195 ]",ColorHistogram,0.038642793487356414,1.2654689508427295,0.2654689508427295,0.14556426792920646,timm_resnet50,5000,36
47,gradients,0.18601600973879964,0.0,1.0,"[0.         0.0099913  0.01994845 0.02987139 0.04983844 0.0695656
 0.09918374 0.12885623 0.18829095 0.25788378 0.36743277 0.50689586
 0.70664906 1.        ]","[0.690528   0.64658324 0.62148318 0.60005205 0.56499104 0.54644484
 0.49484205 0.44751524 0.37256892 0.3164782  0.18619416 0.09490315
 0.04006165 0.00087953]",ColorHistogram,-0.02015151521637093,0.9022565982651598,-0.0977434017348402,0.20616752495517057,ResNet50,100,6
22,gradients_nt,0.18724458101596714,0.0,1.0,"[0.         0.03984235 0.08002757 0.11963309 0.19989338 0.23966146
 0.27954407 0.35957948 0.47990274 0.59965654 0.75963522 1.        ]","[0.69059182 0.63666709 0.59037276 0.54123092 0.41061981 0.33703247
 0.2828321  0.18568    0.0827358  0.03198477 0.0194527  0.00080717]",cv2,-0.15119649500160165,0.5532560740536326,-0.4467439259463674,0.3384410760175688,ResNet50,25,3
28,zennit,0.1879370657621448,0.0,1.0,"[0.         0.03958739 0.07926632 0.11864743 0.19887848 0.23885656
 0.27904217 0.35926652 0.479773   0.59988786 0.7605587  1.        ]","[6.90528001e-01 6.33270886e-01 5.86192453e-01 5.06764677e-01
 3.66412680e-01 3.45902949e-01 2.93389897e-01 2.01002839e-01
 1.04995712e-01 4.03492773e-02 1.81030568e-02 3.95581807e-04]",diffusion,-0.20716277781195136,0.47566980554093663,-0.5243301944590634,0.39509984357409617,ResNet50,25,4
4,ig_nt,0.1882049990103922,0.0,1.0,"[0.         0.04003308 0.08010789 0.11991331 0.19994732 0.23981013
 0.27970384 0.35877803 0.47853323 0.59888008 0.75981884 1.        ]","[6.90528001e-01 6.16729626e-01 5.48132082e-01 4.85884484e-01
 3.84713931e-01 3.23169200e-01 2.70637962e-01 2.01446781e-01
 1.12342707e-01 6.88226172e-02 1.70417714e-02 1.17318675e-04]",TrainSet,-0.046513042782614644,0.8018343948880011,-0.19816560511199888,0.23471804179300684,ResNet50,25,0
8,gradients_nt,0.1886602902467205,0.0,1.0,"[0.         0.03984235 0.08002757 0.11963309 0.19989338 0.23966146
 0.27954407 0.35957948 0.47990274 0.59965654 0.75963522 1.        ]","[0.690528   0.61093607 0.56801726 0.50188685 0.39509207 0.32961267
 0.2784685  0.17732185 0.10831469 0.05728694 0.02646165 0.00089388]",ColorHistogram,-0.11921437950182448,0.612782761247646,-0.387217238752354,0.307874669748545,ResNet50,25,1
15,gradients_nt,0.1892660028999894,0.0,1.0,"[0.         0.03984235 0.08002757 0.11963309 0.19989338 0.23966146
 0.27954407 0.35957948 0.47990274 0.59965654 0.75963522 1.        ]","[0.69059189 0.61561373 0.57910021 0.49780781 0.39141479 0.34653503
 0.28503321 0.1713185  0.11480147 0.05583526 0.02350895 0.00080717]",ConstantValueImputer,-0.10324589470562856,0.647036939178348,-0.35296306082165196,0.29251189760561797,ResNet50,25,2
176,gradients_nt,0.1902704576591461,0.0,1.0,"[0.         0.00971447 0.01942496 0.02928478 0.04880461 0.0683144
 0.09778912 0.12725759 0.18619267 0.25516814 0.36416089 0.50333513
 0.70353469 1.        ]","[0.7595018  0.74741775 0.73071225 0.70723202 0.67706276 0.6212363
 0.59098706 0.53288625 0.40368602 0.30895843 0.16947453 0.08097886
 0.01391214 0.00571839]",TrainSet,-0.1127758481177237,0.6278593536106013,-0.3721406463893987,0.3030463057768698,timm_resnet50,100,25
140,zennit,0.1905844580824847,0.0,1.0,"[0.         0.03978456 0.07973513 0.11980715 0.19940217 0.23989165
 0.27995542 0.3598672  0.47975991 0.59969939 0.75999103 1.        ]","[7.59501803e-01 6.61076062e-01 6.04622984e-01 5.23775203e-01
 4.01660407e-01 3.41263072e-01 2.82698788e-01 1.81741134e-01
 9.01654830e-02 4.81216012e-02 1.52705115e-02 1.71547658e-05]",TrainSet,-0.16150198521019998,0.5413001883859937,-0.4586998116140063,0.3520864432926847,timm_resnet50,25,20
16,ig,0.1905916353329932,0.0,1.0,"[0.         0.03961217 0.0792715  0.11925449 0.19941858 0.2393285
 0.27918733 0.35974742 0.4805395  0.60087293 0.76143581 1.        ]","[0.69059189 0.60917583 0.53923272 0.48892483 0.37598844 0.34006932
 0.28064465 0.19740225 0.12310438 0.06491671 0.02485876 0.00080717]",ConstantValueImputer,-0.10192026227262477,0.6515688315350517,-0.34843116846494826,0.29251189760561797,ResNet50,25,2
264,gradients_nt,0.19458597526424662,0.0,0.8943071720875849,"[0.00000000e+00 1.79368622e-04 5.38105867e-04 1.07621173e-03
 1.97305485e-03 3.58737245e-03 6.81474543e-03 1.25533456e-02
 2.31349649e-02 4.26809630e-02 7.85518973e-02 1.44364570e-01
 2.65378999e-01 4.87726868e-01 8.94307172e-01]","[0.7595018  0.75659753 0.75068265 0.75097091 0.74735904 0.74745315
 0.73653121 0.71722772 0.70481444 0.66520949 0.58534365 0.45725999
 0.27292697 0.10372845 0.00264594]",ConstantValueImputer,0.02235533676503887,1.1297988381152155,0.1297988381152155,0.17223063849920775,timm_resnet50,5000,37
9,ig,0.19503339504598483,0.0,1.0,"[0.         0.03961217 0.0792715  0.11925449 0.19941858 0.2393285
 0.27918733 0.35974742 0.4805395  0.60087293 0.76143581 1.        ]","[0.690528   0.60597926 0.54645177 0.48946627 0.38316533 0.3376504
 0.29344615 0.2029066  0.13536202 0.06650163 0.02926614 0.00089474]",ColorHistogram,-0.11284127470256017,0.6334830832470801,-0.36651691675291986,0.307874669748545,ResNet50,25,1
127,gradients_nt,0.19730809674065003,0.0,0.8934044828869048,"[0.00000000e+00 1.79368622e-04 5.38105867e-04 1.07621173e-03
 1.97305485e-03 3.58723958e-03 6.81560906e-03 1.25558036e-02
 2.31360943e-02 4.26816938e-02 7.85443904e-02 1.44342182e-01
 2.65304993e-01 4.87532685e-01 8.93404483e-01]","[0.690528   0.68991942 0.68990962 0.69095695 0.68723238 0.68612878
 0.67826859 0.67161189 0.6668319  0.63614005 0.61340214 0.52038082
 0.30221067 0.0796409  0.00443115]",cv2,-0.18894348391883792,0.51082793345147,-0.48917206654852996,0.38625158065948795,ResNet50,5000,18
215,gradients,0.19834808377292948,0.0,1.0,"[0.         0.00202833 0.00406655 0.00609853 0.01014715 0.01826285
 0.02842328 0.04464744 0.06896584 0.1094981  0.17027497 0.26781768
 0.41708088 0.65377478 1.        ]","[7.59501803e-01 7.38637758e-01 7.20536525e-01 7.18010368e-01
 7.17689827e-01 6.93063733e-01 6.78202997e-01 6.60654103e-01
 6.13494108e-01 5.36343850e-01 4.33308366e-01 3.19981743e-01
 1.43545297e-01 3.71386012e-02 8.43829196e-05]",TrainSet,-0.01459718974577745,0.9314509803172734,-0.06854901968272664,0.21294527351870693,timm_resnet50,500,30
258,gradients,0.19866162973766752,0.0,0.8929425090348637,"[0.00000000e+00 1.79368622e-04 5.38105867e-04 1.07621173e-03
 1.97245695e-03 3.58557876e-03 6.81301818e-03 1.25480309e-02
 2.31236049e-02 4.26563164e-02 7.84998140e-02 1.44249774e-01
 2.65123698e-01 4.87144717e-01 8.92942509e-01]","[0.7595018  0.75444159 0.7469517  0.73456183 0.73052514 0.73066789
 0.71879294 0.70345641 0.67249656 0.59743919 0.55674017 0.45232587
 0.27690245 0.12743495 0.0061841 ]",ColorHistogram,0.05309736180846106,1.3647692016991722,0.3647692016991722,0.14556426792920646,timm_resnet50,5000,36
196,zennit,0.19941146050010755,0.0,1.0,"[0.         0.00974789 0.01953597 0.0293477  0.04914029 0.06887164
 0.0982966  0.12769106 0.18706287 0.25645754 0.3656917  0.50520162
 0.70566506 1.        ]","[0.7595018  0.73512597 0.70922675 0.67632892 0.62851924 0.60170867
 0.55928725 0.51370952 0.40135913 0.28919116 0.15200913 0.08774693
 0.07873459 0.00094585]",cv2,-0.16978191105753965,0.5401274125230895,-0.45987258747691057,0.3691933715576472,timm_resnet50,100,28
231,zennit,0.20214185153021108,0.0,1.0,"[0.         0.00202208 0.0040346  0.00608153 0.01012064 0.01819808
 0.02830636 0.04438736 0.06858744 0.10902138 0.16967754 0.26694103
 0.41583267 0.65238002 1.        ]","[0.7595018  0.75900007 0.76087203 0.76007219 0.74077736 0.72007912
 0.68379624 0.64208049 0.60466968 0.52476425 0.44650597 0.2923908
 0.1232597  0.07476335 0.00094585]",cv2,-0.17732656894992993,0.5326974278240102,-0.46730257217598975,0.379468420480141,timm_resnet50,500,33
58,gradients,0.20221657164106774,0.0,1.0,"[0.         0.0099913  0.01994845 0.02987139 0.04983844 0.0695656
 0.09918374 0.12885623 0.18829095 0.25788378 0.36743277 0.50689586
 0.70664906 1.        ]","[0.690528   0.67542018 0.65769741 0.643295   0.62649714 0.60031568
 0.55771464 0.51225411 0.40521072 0.34822832 0.21241508 0.09423822
 0.03810504 0.00080728]",cv2,-0.09785764397985339,0.6738885286182824,-0.32611147138171764,0.3000742156209211,ResNet50,100,8
197,gradients_nt,0.20246407173911463,0.0,1.0,"[0.         0.00971447 0.01942496 0.02928478 0.04880461 0.0683144
 0.09778912 0.12725759 0.18619267 0.25516814 0.36416089 0.50333513
 0.70353469 1.        ]","[0.7595018  0.75008301 0.73169812 0.70760171 0.67190733 0.63492318
 0.60462204 0.56336496 0.45834384 0.34465143 0.20519789 0.08176428
 0.01245726 0.00094585]",cv2,-0.16672929981853257,0.5483957387558382,-0.4516042612441617,0.3691933715576472,timm_resnet50,100,28
133,zennit,0.20264829501699738,0.0,0.8952259329212451,"[0.00000000e+00 1.79368622e-04 5.37697050e-04 1.07549630e-03
 1.97305485e-03 3.58665702e-03 6.81437238e-03 1.25549859e-02
 2.31375303e-02 4.26905498e-02 7.85632522e-02 1.44391843e-01
 2.65455034e-01 4.87961964e-01 8.95225933e-01]","[6.73391929e-01 6.73787879e-01 6.74608165e-01 6.72241221e-01
 6.73112345e-01 6.74927922e-01 6.69893772e-01 6.76489402e-01
 6.51665270e-01 6.34931750e-01 5.81338904e-01 5.19523433e-01
 3.53197526e-01 7.71957327e-02 5.51935775e-04]",diffusion,-0.2733270724358509,0.4257537445718184,-0.5742462554281816,0.4759753674528483,ResNet50,5000,19
266,zennit,0.20307095464262326,0.0,0.8918542729591842,"[0.00000000e+00 1.79368622e-04 5.37906569e-04 1.07621173e-03
 1.97292198e-03 3.58717315e-03 6.81574192e-03 1.25558036e-02
 2.31378880e-02 4.26870084e-02 7.85457855e-02 1.44247050e-01
 2.65035276e-01 4.86954852e-01 8.91854273e-01]","[0.7595018  0.76031864 0.76111585 0.7623111  0.76388697 0.76334062
 0.75779617 0.7408762  0.73016876 0.66769918 0.6157809  0.47949717
 0.30740621 0.08630679 0.02200655]",cv2,-0.2394851094715943,0.4588592748109163,-0.5411407251890836,0.44255606411421755,timm_resnet50,5000,38
23,ig,0.20359059071446628,0.0,1.0,"[0.         0.03961217 0.0792715  0.11925449 0.19941858 0.2393285
 0.27918733 0.35974742 0.4805395  0.60087293 0.76143581 1.        ]","[0.69059189 0.61880521 0.55743995 0.51185465 0.41442756 0.36659921
 0.31697769 0.22734476 0.12850181 0.08162311 0.01959576 0.00080717]",cv2,-0.1348504853031025,0.6015540226680337,-0.39844597733196635,0.3384410760175688,ResNet50,25,3
141,gradients_nt,0.20382684494534806,0.0,1.0,"[0.         0.0397534  0.0799442  0.12006464 0.20001402 0.23983365
 0.27972357 0.35940881 0.47908223 0.59956148 0.75916075 1.        ]","[0.7595018  0.67921414 0.64382799 0.58179344 0.44869124 0.38152428
 0.32356579 0.18347872 0.09252734 0.04712312 0.01549216 0.00231582]",TrainSet,-0.14825959834733662,0.5789113691489381,-0.42108863085106185,0.3520864432926847,timm_resnet50,25,20
59,ig,0.2059400257159769,0.0,1.0,"[0.         0.00979492 0.01963708 0.02945685 0.04918387 0.06899972
 0.09854691 0.1282287  0.1877658  0.25777869 0.36828391 0.50926439
 0.71113441 1.        ]","[0.690528   0.67833551 0.65983272 0.64269508 0.62175335 0.59058398
 0.55221181 0.49990192 0.45048942 0.36935302 0.229361   0.10581311
 0.01947699 0.00080728]",cv2,-0.09413418990494424,0.6862969725334135,-0.31370302746658657,0.3000742156209211,ResNet50,100,8
48,random,0.20616752495517057,0.0,1.0,"[0.         0.00989264 0.01977393 0.02974104 0.04958659 0.0695349
 0.09953969 0.12946402 0.18937254 0.25931587 0.36934471 0.50966245
 0.71023617 1.        ]","[0.690528   0.68021243 0.6738198  0.66768128 0.64435617 0.6240766
 0.58633413 0.55949972 0.48781389 0.37866216 0.20564975 0.07379945
 0.01665759 0.00088544]",ColorHistogram,0.0,1.0,0.0,0.20616752495517057,ResNet50,100,6
55,random,0.20702536494118942,0.0,1.0,"[0.         0.00980024 0.0197348  0.02964346 0.04965641 0.0696689
 0.09959071 0.12969733 0.18969361 0.25984674 0.36971686 0.51033157
 0.71063683 1.        ]","[0.690528   0.68755726 0.67702091 0.67221656 0.63994979 0.6219096
 0.59272663 0.56173612 0.48798817 0.36621191 0.21249309 0.0846736
 0.01131025 0.00080728]",ConstantValueImputer,0.0,1.0,0.0,0.20702536494118942,ResNet50,100,7
232,gradients_nt,0.2075002821055626,0.0,1.0,"[0.         0.00200222 0.00399108 0.0059848  0.00998472 0.01793573
 0.0279342  0.04397355 0.06802435 0.10816645 0.16836768 0.26504052
 0.41271172 0.64824372 1.        ]","[0.7595018  0.76578596 0.76091999 0.7538213  0.75165723 0.74162279
 0.71144872 0.68681586 0.64008935 0.58395043 0.50514957 0.32418713
 0.12842196 0.04568963 0.00094585]",cv2,-0.17196813837457842,0.5468183145332955,-0.45318168546670445,0.379468420480141,timm_resnet50,500,33
216,random,0.21294527351870693,0.0,1.0,"[0.         0.00202959 0.00405134 0.00609036 0.01014263 0.01824551
 0.02853296 0.04490414 0.06959735 0.11081599 0.17274932 0.27191606
 0.42344773 0.66152656 1.        ]","[0.7595018  0.765561   0.76450561 0.76753785 0.75554984 0.75173663
 0.74761943 0.72990788 0.68591651 0.64003598 0.53146759 0.35593147
 0.12944188 0.00485414 0.00367437]",TrainSet,0.0,1.0,0.0,0.21294527351870693,timm_resnet50,500,30
265,gradients,0.2153458634397636,0.0,0.8929425090348637,"[0.00000000e+00 1.79368622e-04 5.38105867e-04 1.07621173e-03
 1.97245695e-03 3.58557876e-03 6.81301818e-03 1.25480309e-02
 2.31236049e-02 4.26563164e-02 7.84998140e-02 1.44249774e-01
 2.65123698e-01 4.87144717e-01 8.92942509e-01]","[0.7595018  0.75123815 0.74540499 0.73149638 0.72348886 0.71753576
 0.7077649  0.693834   0.66638528 0.61931526 0.57605261 0.43575977
 0.29462471 0.16820313 0.01146572]",ConstantValueImputer,0.04311522494055586,1.2503342338869294,0.25033423388692944,0.17223063849920775,timm_resnet50,5000,37
24,gradients,0.2167549681164976,0.0,1.0,"[0.         0.04002319 0.0802753  0.1202834  0.20059577 0.24084117
 0.28102639 0.3611932  0.48177847 0.60140532 0.76079374 1.        ]","[0.69059189 0.63071175 0.58966549 0.53383542 0.43196982 0.37919201
 0.31994057 0.24891872 0.14957941 0.07813911 0.03688804 0.00080717]",cv2,-0.12168610790107118,0.6404511256938731,-0.3595488743061269,0.3384410760175688,ResNet50,25,3
217,ig_nt,0.21722646594157496,0.0,1.0,"[0.         0.00199046 0.00398046 0.00598779 0.0099899  0.01800389
 0.02803937 0.04407353 0.06827241 0.1088161  0.17006603 0.26896876
 0.42155785 0.66412481 1.        ]","[0.7595018  0.75509586 0.74715061 0.7401344  0.73478256 0.71229129
 0.68606724 0.6668759  0.60265695 0.55051888 0.4382334  0.31131217
 0.17776621 0.07245101 0.00122584]",ColorHistogram,-0.07132613617688494,0.7528140947153776,-0.2471859052846223,0.2885526021184599,timm_resnet50,500,31
29,gradients_nt,0.21743111618683458,0.0,1.0,"[0.         0.03984235 0.08002757 0.11963309 0.19989338 0.23966146
 0.27954407 0.35957948 0.47990274 0.59965654 0.75963522 1.        ]","[0.690528   0.63959767 0.60558133 0.55873604 0.45554816 0.38448608
 0.36289134 0.26260997 0.13555867 0.06273383 0.02271501 0.00102996]",diffusion,-0.17766872738726158,0.5503194185549153,-0.4496805814450847,0.39509984357409617,ResNet50,25,4
17,gradients,0.21768049787061122,0.0,1.0,"[0.         0.04002319 0.0802753  0.1202834  0.20059577 0.24084117
 0.28102639 0.3611932  0.48177847 0.60140532 0.76079374 1.        ]","[0.690528   0.62039117 0.55932282 0.49991295 0.42455665 0.37075803
 0.31836324 0.26196035 0.1475654  0.10311253 0.04155079 0.00080728]",ConstantValueImputer,-0.07483139973500674,0.7441765605175523,-0.2558234394824477,0.29251189760561797,ResNet50,25,2
177,ig,0.21874183002580858,0.0,1.0,"[0.         0.00977991 0.01967335 0.02959449 0.04926698 0.06906456
 0.09887968 0.12866204 0.18838309 0.25840528 0.36860916 0.50950873
 0.71126229 1.        ]","[7.59501803e-01 7.27872278e-01 7.06631126e-01 6.86458246e-01
 6.63123050e-01 6.37554642e-01 5.94667664e-01 5.46692229e-01
 4.81286433e-01 3.49177401e-01 2.57923133e-01 1.12317492e-01
 2.16265634e-02 3.59492113e-05]",TrainSet,-0.08430447575106123,0.7218099209790935,-0.2781900790209066,0.3030463057768698,timm_resnet50,100,25
10,gradients,0.21880129163087111,0.0,1.0,"[0.         0.04002319 0.0802753  0.1202834  0.20059577 0.24084117
 0.28102639 0.3611932  0.48177847 0.60140532 0.76079374 1.        ]","[0.690528   0.61616586 0.55196561 0.50632709 0.44073181 0.38689703
 0.328576   0.26459625 0.14939268 0.09886351 0.03684682 0.00086869]",ColorHistogram,-0.08907337811767388,0.7106829925617977,-0.2893170074382023,0.307874669748545,ResNet50,25,1
238,zennit,0.21884337216620106,0.0,1.0,"[0.         0.00202208 0.0040346  0.00608153 0.01012064 0.01819808
 0.02830636 0.04438736 0.06858744 0.10902138 0.16967754 0.26694103
 0.41583267 0.65238002 1.        ]","[0.75956015 0.75947259 0.75653683 0.7590152  0.75107597 0.73050881
 0.71126368 0.68054501 0.62840465 0.57389278 0.47383881 0.32679282
 0.15224623 0.07355316 0.00408472]",diffusion,-0.3471342973847198,0.3866643225338624,-0.6133356774661376,0.5659776695509209,timm_resnet50,500,34
161,zennit,0.21908382170173965,0.0,1.0,"[0.         0.03978456 0.07973513 0.11980715 0.19940217 0.23989165
 0.27995542 0.3598672  0.47975991 0.59969939 0.75999103 1.        ]","[0.7595018  0.6707972  0.61636289 0.53379474 0.40400602 0.3765485
 0.32984525 0.21576266 0.11386971 0.10241618 0.05869809 0.00094585]",cv2,-0.1738477894597221,0.557562220698285,-0.44243777930171496,0.39293161116146175,timm_resnet50,25,23
178,gradients,0.22051344929182592,0.0,1.0,"[0.         0.01003773 0.01995762 0.02992852 0.04961124 0.06946654
 0.09917769 0.12890532 0.18813118 0.25737418 0.36670287 0.50621705
 0.70604545 1.        ]","[0.7595018  0.72509897 0.70022468 0.69610073 0.67371549 0.64074254
 0.59571177 0.52804661 0.43596155 0.36573961 0.27161891 0.11596868
 0.02976731 0.00212624]",TrainSet,-0.08253285648504388,0.7276559558333239,-0.2723440441666762,0.3030463057768698,timm_resnet50,100,25
218,ig,0.22081654667461073,0.0,1.0,"[0.         0.00200242 0.0040138  0.0060218  0.01005932 0.01821947
 0.02835426 0.04454899 0.06888579 0.1095745  0.17094414 0.26971919
 0.42145548 0.66330556 1.        ]","[0.7595018  0.74986878 0.73661917 0.72161408 0.70605525 0.68658836
 0.68064077 0.65868212 0.63581896 0.59084562 0.4890843  0.34749259
 0.18279448 0.04257291 0.00116277]",ColorHistogram,-0.06773605544384917,0.7652557802405767,-0.23474421975942325,0.2885526021184599,timm_resnet50,500,31
5,input_x_gradients,0.22101317861534725,0.0,1.0,"[0.         0.03977493 0.0797827  0.11962924 0.19917451 0.23903055
 0.27891449 0.35933886 0.47990859 0.60103283 0.76071515 1.        ]","[0.690528   0.64229342 0.5707209  0.52353134 0.43842645 0.37797292
 0.36576691 0.24931907 0.17222139 0.09698927 0.02320883 0.00214181]",TrainSet,-0.013704863177659593,0.9416113773233263,-0.05838862267667365,0.23471804179300684,ResNet50,25,0
64,gradients_nt,0.22135278885859724,0.0,1.0,"[0.         0.00978164 0.01945738 0.02920573 0.04884267 0.0684943
 0.0980221  0.12726536 0.18625651 0.25535243 0.36379232 0.50316871
 0.70357827 1.        ]","[6.90528001e-01 6.78848777e-01 6.56230265e-01 6.50207683e-01
 6.25019418e-01 6.22321745e-01 5.83581648e-01 5.57641756e-01
 4.78343915e-01 3.88633684e-01 2.52579701e-01 1.16577559e-01
 3.96371442e-02 2.12397232e-04]",diffusion,-0.2225929454266872,0.49860325657809673,-0.5013967434219032,0.44394573428528444,ResNet50,100,9
93,gradients,0.22141194420205862,0.0,1.0,"[0.         0.00205523 0.00410057 0.00613434 0.01023271 0.01840455
 0.02856831 0.04480947 0.06924944 0.10990912 0.17108119 0.26904955
 0.4185044  0.65535615 1.        ]","[0.690528   0.69116475 0.69072194 0.69124767 0.68939409 0.68905059
 0.6673554  0.63817759 0.61123051 0.56414303 0.46559993 0.34611809
 0.20282636 0.05371387 0.00080728]",cv2,-0.12985899255374933,0.6303167186187594,-0.3696832813812406,0.35127093675580795,ResNet50,500,13
203,zennit,0.22293091012701158,0.0,1.0,"[0.         0.00974789 0.01953597 0.0293477  0.04914029 0.06887164
 0.0982966  0.12769106 0.18706287 0.25645754 0.3656917  0.50520162
 0.70566506 1.        ]","[0.75956015 0.7534545  0.73148094 0.71372396 0.67482406 0.64164807
 0.59288519 0.55042693 0.47003924 0.3748846  0.20950118 0.10244375
 0.06211527 0.0038734 ]",diffusion,-0.27185334940091976,0.450561847581222,-0.549438152418778,0.4947842595279313,timm_resnet50,100,29
